date,kospi,k10bond,k5bond,gold,commodity,,
2018-03-14,-0.0034,0.000104258,9.66E-05,-0.0012,0.0024,,
2018-03-15,0.0025,0.000103951,9.59E-05,-0.0056,-0.0007,,
2018-03-16,0.0006,0.000104297,9.62E-05,-0.0038,0.0075,,
2018-03-17,0,0.000104412,9.60E-05,0,0,,
2018-03-19,-0.0076,0.000104758,9.61E-05,0.0038,-0.0075,,
2018-03-20,0.0042,0.000105066,9.66E-05,-0.0039,0.011,,
2018-03-21,-0.0002,0.00010472,9.66E-05,0.0073,0.0164,,
2018-03-22,0.0044,0.000103605,9.55E-05,0.0039,-0.007,,
2018-03-23,-0.0318,0.000101836,9.36E-05,0.0159,0.0108,,
2018-03-24,0,0.000101913,9.36E-05,0,0,,
2018-03-26,0.0084,0.000103335,9.48E-05,0.0041,-0.0038,,
2018-03-27,0.0061,0.000102951,9.47E-05,-0.009,-0.0008,,
2018-03-28,-0.0134,0.00010149,9.37E-05,-0.0131,-0.0067,,
2018-03-29,0.0071,0.000101605,9.40E-05,-0.002,0.0065,,
2018-03-30,0.0039,0.000100913,9.33E-05,0,0,,
2018-03-31,0,0.000100836,9.33E-05,0,0,,
2018-04-02,-0.0007,0.000101682,9.40E-05,0.0139,-0.0174,,
2018-04-03,-0.0007,0.000101297,9.31E-05,-0.0064,0.0041,,
2018-04-04,-0.0141,0.000100682,9.21E-05,0.0022,-0.0027,,
2018-04-05,0.0122,0.000101221,9.26E-05,-0.0081,0.0061,,
2018-04-06,-0.0033,0.000100259,9.17E-05,0.0055,-0.0106,,
2018-04-07,0,0.000100067,9.18E-05,0,0,,
2018-04-09,0.006,0.00010049,9.24E-05,0.0026,0.0184,,
2018-04-10,0.0027,0.000100836,9.30E-05,0.0041,0.0204,,
2018-04-11,-0.0027,9.98E-05,9.20E-05,0.01,0.0121,,
2018-04-12,-0.0006,9.93E-05,9.15E-05,-0.0127,0.0003,,
2018-04-13,0.0051,9.99E-05,9.17E-05,0.0045,0.0031,,
2018-04-14,0,0.000100259,9.17E-05,0,0,,
2018-04-15,0,0.000100259,,0,0,,
2018-04-16,0.001,0.000100951,9.26E-05,0.0019,-0.0081,,
2018-04-17,-0.0015,0.000101374,9.31E-05,-0.0009,0.0007,,
2018-04-18,0.0107,0.000102143,9.40E-05,0.0029,0.0213,,
2018-04-19,0.0025,0.000101874,9.38E-05,-0.0032,-0.0016,,
2018-04-20,-0.0039,0.000102759,9.43E-05,-0.0073,-0.0005,,
2018-04-21,0,0.000102489,9.38E-05,0,0,,
2018-04-22,0,0.000102489,9.38E-05,0,0,,
2018-04-23,-0.0009,0.000104835,9.58E-05,-0.0099,-0.0005,,
2018-04-24,-0.004,0.000104874,9.59E-05,0.0064,-0.0066,,
2018-04-25,-0.0062,0.000106143,9.69E-05,-0.0071,0.0034,,
2018-04-26,0.011,0.000105796,9.66E-05,-0.0034,0.0033,,
2018-04-27,0.0068,0.000103835,9.50E-05,0.0039,-0.0008,,
2018-04-28,0,0.000103643,9.49E-05,0,0,,
2018-04-29,0,0.000103643,,0,0,,
2018-04-30,0.0092,0.000104297,9.56E-05,-0.0032,0.0055,,
2018-05-01,0,0.000104489,9.58E-05,-0.0089,-0.0102,,
2018-05-02,-0.0039,0.000105796,9.68E-05,-0.0008,0.0034,,
2018-05-03,-0.0073,0.000105758,9.71E-05,0.0051,0.0037,,
2018-05-04,-0.0104,0.000106181,9.83E-05,0.0016,0.0109,,
2018-05-05,0,0.000106219,9.83E-05,0,0,,
2018-05-07,0,,9.83E-05,-0.0004,0.0065,,
2018-05-08,-0.0047,0.000107181,9.94E-05,-0.0003,-0.0115,,
2018-05-09,-0.0024,0.000107873,9.93E-05,-0.0006,0.0181,,
2018-05-10,0.0083,0.000106566,9.80E-05,0.0064,0.0031,,
2018-05-11,0.0055,0.000107104,9.86E-05,-0.0012,-0.0056,,
2018-05-12,0,0.000107104,9.85E-05,0,0,,
2018-05-14,-0.0006,0.000107527,9.95E-05,-0.0018,0.0047,,
2018-05-15,-0.0071,0.000108296,9.97E-05,-0.0198,0.0016,,
2018-05-16,0.0005,0.000107681,9.90E-05,0.0017,0.0035,,
2018-05-17,-0.0046,0.00010745,9.81E-05,-0.0015,0.0021,,
2018-05-18,0.005,0.000106604,9.70E-05,0.0009,-0.0022,,
2018-05-19,0,0.000105758,9.62E-05,0,0,,
2018-05-20,0,0.000105758,9.62E-05,0,0,,
2018-05-21,0.002,0.000106489,9.74E-05,-0.0001,0.008,,
2018-05-22,0,0.000106335,9.72E-05,0.0007,0.0036,,
2018-05-23,0.0026,0.00010595,9.70E-05,-0.0021,0.0006,,
2018-05-24,-0.0024,0.000104566,9.54E-05,0.0108,-0.0073,,
2018-05-25,-0.0021,0.000104297,9.54E-05,-0.0007,-0.0192,,
2018-05-26,0,0.000104604,9.56E-05,0,0,,
2018-05-27,0,0.000104604,,-0.0748,0,,
2018-05-28,0.0074,0.000104874,9.61E-05,-0.0005,0,,
2018-05-29,-0.0088,0.00010372,9.54E-05,0.0741,-0.0104,,
2018-05-30,-0.0196,0.000103682,9.57E-05,0.0022,0.0139,,
2018-05-31,0.0058,0.000103605,9.54E-05,-0.0012,-0.0047,,
2018-06-01,0.0066,0.000103951,9.53E-05,-0.0035,-0.009,,
2018-06-02,0,0.000103912,9.55E-05,0,0,,
2018-06-03,0,0.000103912,9.55E-05,0,0,,
2018-06-04,0.0036,0.000105104,9.63E-05,-0.0004,-0.0139,,
2018-06-05,0.0025,0.000104451,9.61E-05,0.0036,0.0036,,
2018-06-06,0,0.000104489,9.61E-05,-0.0004,-0.0019,,
2018-06-07,0.0069,0.000105758,9.70E-05,0.0006,0.0131,,
2018-06-08,-0.0077,0.000104604,9.58E-05,0,-0.0026,,
2018-06-09,0,0.000104066,9.51E-05,0,0,,
2018-06-10,0,0.000104066,9.51E-05,0,0,,
2018-06-11,0.0076,0.000105066,9.61E-05,0.0008,-0.0017,,
2018-06-12,-0.0005,0.000104643,9.61E-05,-0.0027,0.0024,,
2018-06-13,0,0.000104412,9.58E-05,0.0012,0.0032,,
2018-06-14,-0.0184,0.000104258,9.62E-05,0.0051,-0.0081,,
2018-06-15,-0.008,0.00010272,9.48E-05,-0.0223,-0.0222,,
2018-06-16,0,0.000102951,9.51E-05,0,0,,
2018-06-17,0,0.000102951,9.51E-05,0,0,,
2018-06-18,-0.0116,0.000101913,9.43E-05,0.0013,0.0081,,
2018-06-19,-0.0152,0.000100759,9.30E-05,-0.0014,-0.0101,,
2018-06-20,0.0102,0.000100721,9.28E-05,-0.0028,0.0024,,
2018-06-21,-0.011,9.98E-05,9.20E-05,-0.0031,-0.0065,,
2018-06-22,0.0083,0.000100259,9.23E-05,0.0002,0.0233,,
2018-06-23,0,0.00010049,9.24E-05,0,0,,
2018-06-24,0,0.00010049,9.24E-05,0,0,,
2018-06-25,0.0003,0.000100298,9.24E-05,-0.0015,-0.011,,
2018-06-26,-0.003,0.000100759,9.26E-05,-0.0071,0.0146,,
2018-06-27,-0.0038,9.91E-05,9.10E-05,-0.0033,0.0173,,
2018-06-28,-0.0119,9.82E-05,9.03E-05,-0.0041,0.0007,,
2018-06-29,0.0051,9.83E-05,9.05E-05,0.0028,0.0122,,
2018-06-30,0,9.83E-05,9.04E-05,0,0,,
2018-07-01,0,9.83E-05,9.04E-05,0,0,,
2018-07-02,-0.0235,9.73E-05,9.00E-05,-0.0104,-0.0161,,
2018-07-03,0.0005,9.91E-05,9.14E-05,0.0094,0.003,,
2018-07-04,-0.0032,9.80E-05,9.03E-05,-0.0627,0,,
2018-07-05,-0.0035,9.79E-05,8.98E-05,0.071,-0.005,,
2018-07-06,0.0068,9.83E-05,9.06E-05,-0.0021,0.0044,,
2018-07-07,0,9.83E-05,9.02E-05,0,0,,
2018-07-08,0,9.83E-05,9.02E-05,0,0,,
2018-07-09,0.0057,9.84E-05,9.05E-05,0.0031,0.0008,,
2018-07-10,0.0037,9.83E-05,9.03E-05,-0.0029,-0.001,,
2018-07-11,-0.0059,9.69E-05,8.86E-05,-0.0088,-0.0442,,
2018-07-12,0.0019,9.75E-05,8.95E-05,0.0016,0.0046,,
2018-07-13,0.0113,9.83E-05,9.00E-05,-0.0046,0.0041,,
2018-07-14,0,9.83E-05,9.00E-05,0,0,,
2018-07-15,0,9.83E-05,9.00E-05,0,0,,
2018-07-16,-0.0039,9.80E-05,8.95E-05,-0.0011,-0.0273,,
2018-07-17,-0.0018,9.81E-05,8.98E-05,-0.0097,0.0019,,
2018-07-18,-0.0034,9.73E-05,8.92E-05,0.0003,0.006,,
2018-07-19,-0.0034,9.76E-05,8.96E-05,-0.0035,0.002,,
2018-07-20,0.003,9.70E-05,8.91E-05,0.0049,0.0053,,
2018-07-21,0,9.70E-05,8.88E-05,0,0,,
2018-07-22,0,9.70E-05,8.88E-05,0,0,,
2018-07-23,-0.0087,9.75E-05,8.92E-05,-0.0046,0.0006,,
2018-07-24,0.0048,9.90E-05,9.02E-05,0.0001,0.006,,
2018-07-25,-0.0031,9.80E-05,8.94E-05,0.0045,0.0102,,
2018-07-26,0.0071,9.81E-05,8.94E-05,-0.0039,0.0037,,
2018-07-27,0.0026,9.89E-05,9.08E-05,-0.0019,-0.005,,
2018-07-28,0,9.88E-05,9.06E-05,0,0,,
2018-07-29,0,9.88E-05,9.06E-05,0,0,,
2018-07-30,-0.0006,9.90E-05,9.11E-05,-0.001,0.0102,,
2018-07-31,0.0008,9.77E-05,9.04E-05,0.0016,-0.0097,,
2018-08-01,0.0051,9.97E-05,9.15E-05,-0.0044,-0.0157,,
2018-08-02,-0.016,9.90E-05,9.08E-05,-0.006,0.0098,,
2018-08-03,0.0077,9.93E-05,9.10E-05,0.0025,0.0003,,
2018-08-04,0,9.90E-05,9.06E-05,0,0,,
2018-08-05,0,9.90E-05,9.06E-05,0,0,,
2018-08-06,-0.0005,9.85E-05,9.00E-05,-0.0045,0.0051,,
2018-08-07,0.006,9.83E-05,8.95E-05,0.0005,0.0047,,
2018-08-08,0.0006,9.84E-05,8.93E-05,0.002,-0.0177,,
2018-08-09,0.001,9.70E-05,8.81E-05,-0.0008,-0.0027,,
2018-08-10,-0.0091,9.57E-05,8.70E-05,-0.0009,0.0022,,
2018-08-11,0,9.60E-05,8.71E-05,0,0,,
2018-08-12,0,9.60E-05,8.71E-05,0,0,,
2018-08-13,-0.015,9.64E-05,8.77E-05,-0.0158,-0.0067,,
2018-08-14,0.0047,9.64E-05,8.81E-05,0.0014,-0.0002,,
2018-08-15,0,9.60E-05,8.79E-05,-0.0127,-0.0217,,
2018-08-16,-0.008,9.52E-05,8.74E-05,-0.0013,0.0095,,
2018-08-17,0.0028,9.36E-05,8.51E-05,0.0001,0.005,,
2018-08-18,0,9.33E-05,8.46E-05,0,0,,
2018-08-19,0,9.33E-05,8.46E-05,0,0,,
2018-08-20,0.0004,9.25E-05,8.40E-05,0.0075,0.0016,,
2018-08-21,0.0099,9.16E-05,8.20E-05,0.0042,0.0032,,
2018-08-22,0.0014,9.22E-05,8.33E-05,0.0024,0.0143,,
2018-08-23,0.0041,9.21E-05,8.36E-05,-0.0083,-0.0022,,
2018-08-24,0.0046,9.16E-05,8.36E-05,0.0156,0.0098,,
2018-08-25,0,9.14E-05,8.35E-05,0,0,,
2018-08-26,0,9.14E-05,8.35E-05,0,0,,
2018-08-27,0.0027,9.12E-05,8.38E-05,0.0023,0.0027,,
2018-08-28,0.0017,9.05E-05,8.35E-05,-0.0012,-0.0037,,
2018-08-29,0.0026,9.08E-05,8.31E-05,-0.0024,0.0101,,
2018-08-30,-0.0007,9.10E-05,8.38E-05,-0.0056,0.0028,,
2018-08-31,0.0067,8.89E-05,8.14E-05,0.0013,-0.0013,,
2018-09-01,0,8.88E-05,8.08E-05,0,0,,
2018-09-02,0,8.88E-05,8.08E-05,-0.057,0,,
2018-09-03,-0.0068,8.81E-05,8.08E-05,0.0012,0,,
2018-09-04,0.0038,8.83E-05,8.07E-05,0.053,-0.0012,,
2018-09-05,-0.0103,8.75E-05,8.02E-05,0.0019,-0.0099,,
2018-09-06,-0.0018,8.73E-05,8.00E-05,0.0024,-0.008,,
2018-09-07,-0.0026,8.73E-05,8.01E-05,-0.0028,0.0027,,
2018-09-08,0,8.70E-05,8.00E-05,0,0,,
2018-09-09,0,8.70E-05,8.00E-05,0,0,,
2018-09-10,0.0031,8.69E-05,8.02E-05,-0.0004,0.0032,,
2018-09-11,-0.0024,8.75E-05,8.05E-05,0.0022,0.0103,,
2018-09-12,-0.0001,8.67E-05,7.93E-05,0.0075,0.0088,,
2018-09-13,0.0014,8.69E-05,8.01E-05,-0.0023,-0.0151,,
2018-09-14,0.014,8.88E-05,8.16E-05,-0.0056,0.0002,,
2018-09-15,0,8.88E-05,8.16E-05,0,0,,
2018-09-16,0,8.88E-05,8.16E-05,0,0,,
2018-09-17,-0.0066,8.90E-05,8.20E-05,0.0036,-0.0021,,
2018-09-18,0.0026,9.00E-05,8.30E-05,-0.0021,0.0095,,
2018-09-19,-0.0002,9.11E-05,8.34E-05,0.0045,0.0089,,
2018-09-20,0.0065,9.33E-05,8.58E-05,0.0023,-0.0014,,
2018-09-21,0.0068,9.28E-05,8.56E-05,-0.0079,0.0054,,
2018-09-22,0,9.27E-05,8.52E-05,0,0,,
2018-09-23,0,9.27E-05,8.52E-05,0,0,,
2018-09-24,0,9.27E-05,8.52E-05,0.0024,0.0138,,
2018-09-25,0,9.27E-05,8.52E-05,0.0006,0.0044,,
2018-09-26,0,9.27E-05,8.52E-05,-0.005,-0.0058,,
2018-09-27,0.007,9.14E-05,8.44E-05,-0.0094,0.0032,,
2018-09-28,-0.0052,9.07E-05,8.36E-05,0.0071,0.0105,,
2018-09-29,0,9.06E-05,8.36E-05,0,0,,
2018-09-30,0,9.06E-05,8.36E-05,0,0,,
2018-10-01,-0.0018,9.17E-05,8.44E-05,-0.0034,0.0201,,
2018-10-02,-0.0125,9.11E-05,8.38E-05,0.0129,0.0038,,
2018-10-03,0,9.13E-05,8.42E-05,-0.0031,0.0093,,
2018-10-04,-0.0152,9.41E-05,8.62E-05,-0.0009,-0.0147,,
2018-10-05,-0.0031,9.44E-05,8.74E-05,0.0037,-0.0017,,
2018-10-06,0,9.40E-05,8.71E-05,0,0,,
2018-10-07,0,9.40E-05,8.71E-05,0,0,,
2018-10-08,-0.006,9.44E-05,8.80E-05,-0.0135,-0.0016,,
2018-10-09,0,9.39E-05,8.78E-05,0.0023,0.0058,,
2018-10-10,-0.0112,9.28E-05,8.63E-05,0.0015,-0.0162,,
2018-10-11,-0.0444,9.07E-05,8.39E-05,0.0273,-0.0198,,
2018-10-12,0.0151,9.23E-05,8.61E-05,-0.0046,0.0042,,
2018-10-13,0,9.23E-05,8.58E-05,0,0,,
2018-10-14,0,9.23E-05,8.58E-05,0,0,,
2018-10-15,-0.0077,9.15E-05,8.55E-05,0.007,0.0068,,
2018-10-16,0,9.16E-05,8.53E-05,0.0003,0.0015,,
2018-10-17,0.0104,9.00E-05,8.40E-05,-0.003,-0.0138,,
2018-10-18,-0.0089,8.81E-05,8.17E-05,0.0025,-0.0108,,
2018-10-19,0.0037,8.92E-05,8.24E-05,-0.001,0.0041,,
2018-10-20,0,8.93E-05,8.21E-05,0,0,,
2018-10-21,0,8.93E-05,8.21E-05,0,0,,
2018-10-22,0.0025,9.01E-05,8.31E-05,-0.0031,0.0013,,
2018-10-23,-0.0257,8.87E-05,8.20E-05,0.0094,-0.0237,,
2018-10-24,-0.004,8.88E-05,8.25E-05,-0.005,-0.0003,,
2018-10-25,-0.0163,8.71E-05,8.06E-05,0.0009,0.0026,,
2018-10-26,-0.0175,8.63E-05,7.97E-05,0.0023,0.0064,,
2018-10-27,0,8.66E-05,8.00E-05,0,0,,
2018-10-28,0,8.66E-05,8.00E-05,0,0,,
2018-10-29,-0.0153,8.38E-05,7.70E-05,-0.0066,-0.0057,,
2018-10-30,0.0093,8.54E-05,7.84E-05,-0.0017,-0.0121,,
2018-10-31,0.0074,8.62E-05,7.94E-05,-0.0082,-0.0075,,
2018-11-01,-0.0026,8.66E-05,8.00E-05,0.0186,-0.012,,
2018-11-02,0.0353,8.79E-05,8.17E-05,-0.0037,-0.0006,,
2018-11-03,0,8.77E-05,8.13E-05,0,0,,
2018-11-04,0,8.77E-05,8.13E-05,0,0,,
2018-11-05,-0.0091,8.80E-05,8.13E-05,-0.0007,0.0017,,
2018-11-06,0.0061,8.82E-05,8.12E-05,-0.0046,-0.0096,,
2018-11-07,-0.0052,8.71E-05,8.06E-05,0.0018,0.0006,,
2018-11-08,0.0067,8.69E-05,8.03E-05,-0.0027,-0.0087,,
2018-11-09,-0.0031,8.60E-05,7.97E-05,-0.0132,-0.0063,,
2018-11-11,0,8.56E-05,7.92E-05,0,0,,
2018-11-12,-0.0027,8.50E-05,7.86E-05,-0.0042,0.0021,,
2018-11-13,-0.0044,8.53E-05,7.93E-05,-0.0016,-0.0341,,
2018-11-14,-0.0015,8.43E-05,7.81E-05,0.0067,0.015,,
2018-11-15,0.0097,8.58E-05,7.96E-05,0.0034,-0.0066,,
2018-11-16,0.0021,8.54E-05,7.90E-05,0.0057,0.0056,,
2018-11-18,0,8.54E-05,7.91E-05,0,0,,
2018-11-19,0.0039,8.47E-05,7.86E-05,0.002,0.0066,,
2018-11-20,-0.0086,8.48E-05,7.86E-05,-0.0032,-0.0388,,
2018-11-21,-0.0029,8.49E-05,7.86E-05,0.0057,0.009,,
2018-11-22,-0.0032,8.48E-05,7.86E-05,-0.056,0,,
2018-11-23,-0.006,8.34E-05,7.71E-05,0.0555,-0.044,,
2018-11-24,0,8.33E-05,7.72E-05,0,0,,
2018-11-25,0,8.33E-05,7.72E-05,0,0,,
2018-11-26,0.0124,8.33E-05,7.71E-05,-0.0002,0.0107,,
2018-11-27,0.0079,8.27E-05,7.66E-05,-0.0072,-0.0042,,
2018-11-28,0.0042,8.29E-05,7.71E-05,0.0077,-0.0045,,
2018-11-29,0.0028,8.12E-05,7.58E-05,0.0005,0.0093,,
2018-11-30,-0.0082,8.10E-05,7.58E-05,-0.0033,-0.004,,
2018-12-01,0,8.11E-05,7.60E-05,0,0,,
2018-12-02,0,8.11E-05,7.60E-05,0,0,,
2018-12-03,0.0167,8.19E-05,7.68E-05,0.0106,0.0203,,
2018-12-04,-0.0082,8.08E-05,7.60E-05,0.0055,0.0055,,
2018-12-05,-0.0062,7.91E-05,7.48E-05,-0.003,-0.0031,,
2018-12-06,-0.0155,7.62E-05,7.21E-05,0.0005,-0.0194,,
2018-12-07,0.0034,7.62E-05,7.25E-05,0.0071,0.0209,,
2018-12-08,0,7.62E-05,7.26E-05,0,0,,
2018-12-09,0,7.62E-05,7.26E-05,0,0,,
2018-12-10,-0.0106,7.61E-05,7.20E-05,-0.0036,-0.0189,,
2018-12-11,-0.0004,7.61E-05,7.21E-05,-0.0014,0.0029,,
2018-12-12,0.0144,7.73E-05,7.33E-05,0.0022,-0.004,,
2018-12-13,0.0062,7.76E-05,7.33E-05,-0.002,0.0122,,
2018-12-14,-0.0125,7.70E-05,7.29E-05,-0.0047,-0.0165,,
2018-12-15,0,7.69E-05,7.25E-05,0,0,,
2018-12-16,0,7.69E-05,7.25E-05,0,0,,
2018-12-17,0.0008,7.71E-05,7.25E-05,0.008,-0.0138,,
2018-12-18,-0.0043,7.63E-05,7.17E-05,0.0008,-0.0315,,
2018-12-19,0.0081,7.45E-05,7.03E-05,0.0021,0.0123,,
2018-12-20,-0.009,7.43E-05,7.08E-05,0.0089,-0.0276,,
2018-12-21,0.0007,7.58E-05,7.28E-05,-0.0075,-0.0038,,
2018-12-22,0,7.60E-05,7.31E-05,0,0,,
2018-12-23,0,7.60E-05,7.31E-05,0,0,,
2018-12-24,-0.0031,7.65E-05,7.32E-05,0.0105,-0.0342,,
2018-12-25,0,7.65E-05,7.31E-05,-0.0496,0,,
2018-12-26,-0.0131,7.50E-05,7.19E-05,0.0532,0.0352,,
2018-12-27,0.0002,7.47E-05,7.21E-05,0.0061,-0.0159,,
2018-12-28,0.0062,7.45E-05,7.23E-05,0.0013,0.0022,,
2018-12-30,0,7.52E-05,7.28E-05,0,0,,
2018-12-31,0,7.52E-05,7.28E-05,-0.0009,-0.0017,,
2019-01-01,0,7.52E-05,7.28E-05,-0.0473,0,,
2019-01-02,-0.0152,7.49E-05,7.20E-05,0.0515,0.0096,,
2019-01-03,-0.0081,7.50E-05,7.15E-05,0.0076,0.0087,,
2019-01-04,0.0083,7.61E-05,7.21E-05,-0.0065,0.0147,,
2019-01-05,0,7.56E-05,7.17E-05,0,0,,
2019-01-06,0,7.56E-05,7.17E-05,0,0,,
2019-01-07,0.0134,7.60E-05,7.22E-05,0.0031,0.0062,,
2019-01-08,-0.0058,7.66E-05,7.28E-05,-0.003,0.0136,,
2019-01-09,0.0195,7.64E-05,7.30E-05,0.0046,0.0276,,
2019-01-10,-0.0007,7.57E-05,7.18E-05,-0.0032,0.001,,
2019-01-11,0.006,7.65E-05,7.22E-05,0.0018,-0.007,,
2019-01-12,0,7.67E-05,7.21E-05,0,0,,
2019-01-13,0,7.67E-05,7.21E-05,0,0,,
2019-01-14,-0.0053,7.60E-05,7.15E-05,0.0013,-0.0082,,
2019-01-15,0.0158,7.57E-05,7.15E-05,-0.0026,0.0119,,
2019-01-16,0.0043,7.62E-05,7.20E-05,0.0041,0.0046,,
2019-01-17,0.0005,7.59E-05,7.19E-05,-0.001,-0.0005,,
2019-01-18,0.0082,7.71E-05,7.28E-05,-0.0072,0.0176,,
2019-01-19,0,7.74E-05,7.29E-05,0,0,,
2019-01-20,0,7.74E-05,7.29E-05,-0.049,0,,
2019-01-21,0.0002,7.79E-05,7.30E-05,-0.0023,0,,
2019-01-22,-0.0032,7.69E-05,7.22E-05,0.0542,-0.016,,
2019-01-23,0.0047,7.63E-05,7.17E-05,0.0007,-0.0021,,
2019-01-24,0.0081,7.66E-05,7.21E-05,-0.0033,0.0022,,
2019-01-25,0.0152,7.71E-05,7.26E-05,0.0142,0.0075,,
2019-01-26,0,7.70E-05,7.23E-05,0,0,,
2019-01-27,0,7.70E-05,7.23E-05,0,0,,
2019-01-28,-0.0002,7.77E-05,7.28E-05,0.0043,-0.0205,,
2019-01-29,0.0028,7.81E-05,7.30E-05,0.0042,0.0145,,
2019-01-30,0.0105,7.91E-05,7.38E-05,0.0002,0.008,,
2019-01-31,-0.0006,7.70E-05,7.24E-05,0.0059,-0.0061,,
2019-02-01,-0.0006,7.63E-05,7.22E-05,-0.0021,0.0133,,
2019-02-02,0,7.63E-05,7.22E-05,0,0,,
2019-02-03,0,7.63E-05,7.22E-05,0,0,,
2019-02-04,0,7.63E-05,7.22E-05,-0.002,-0.0015,,
2019-02-05,0,7.63E-05,7.22E-05,0.0002,-0.006,,
2019-02-06,0,7.63E-05,7.22E-05,-0.0035,0.0044,,
2019-02-07,0,7.67E-05,7.21E-05,-0.0001,-0.0141,,
2019-02-08,-0.012,7.56E-05,7.13E-05,0.0031,0.0042,,
2019-02-09,0,7.55E-05,7.12E-05,0,0,,
2019-02-10,0,7.55E-05,7.12E-05,0,0,,
2019-02-11,0.0017,7.48E-05,7.06E-05,-0.0048,-0.004,,
2019-02-12,0.0045,7.60E-05,7.14E-05,0.0015,0.0101,,
2019-02-13,0.005,7.64E-05,7.19E-05,0.001,0.0105,,
2019-02-14,0.0111,7.67E-05,7.18E-05,-0.001,0.0037,,
2019-02-15,-0.0134,7.54E-05,7.08E-05,0.0058,0.0172,,
2019-02-16,0,7.56E-05,7.08E-05,0,0,,
2019-02-17,0,7.56E-05,7.08E-05,-0.0412,0,,
2019-02-18,0.0067,7.68E-05,7.19E-05,0.004,0,,
2019-02-19,-0.0024,7.68E-05,7.18E-05,0.0559,0.0019,,
2019-02-20,0.0109,7.66E-05,7.19E-05,0.002,0.0068,,
2019-02-21,-0.0005,7.73E-05,7.23E-05,-0.0139,0.0026,,
2019-02-22,0.0008,7.73E-05,7.25E-05,0.0038,0.0029,,
2019-02-23,0,7.70E-05,7.23E-05,0,0,,
2019-02-24,0,7.70E-05,7.23E-05,0,0,,
2019-02-25,0.0009,7.73E-05,7.26E-05,-0.0025,-0.0208,,
2019-02-26,-0.0027,7.71E-05,7.25E-05,-0.0008,0.0023,,
2019-02-27,0.0037,7.63E-05,7.20E-05,-0.0053,0.0125,,
2019-02-28,-0.0176,7.64E-05,7.21E-05,-0.0038,-0.001,,
2019-03-01,0,7.63E-05,7.23E-05,-0.0124,-0.0117,,
2019-03-02,0,7.63E-05,7.23E-05,0,0,,
2019-03-03,0,7.63E-05,7.23E-05,0,0,,
2019-03-04,-0.0022,7.80E-05,7.33E-05,-0.0088,0.004,,
2019-03-05,-0.0052,7.81E-05,7.35E-05,-0.0021,0.0032,,
2019-03-06,-0.0017,7.77E-05,7.31E-05,0.0022,-0.0039,,
2019-03-07,-0.0045,7.70E-05,7.24E-05,-0.0012,0.0015,,
2019-03-08,-0.0131,7.59E-05,7.16E-05,0.0101,-0.0036,,
2019-03-09,0,7.60E-05,7.15E-05,0,0,,
2019-03-10,0,7.60E-05,7.15E-05,0,0,,
2019-03-11,0.0003,7.63E-05,7.18E-05,-0.0063,0.0046,,
2019-03-12,0.0089,7.66E-05,7.19E-05,0.0049,0.0053,,
2019-03-13,-0.0041,7.56E-05,7.13E-05,0.0085,0.0128,,
2019-03-14,0.0034,7.60E-05,7.12E-05,-0.0111,0.0007,,
2019-03-15,0.0095,7.65E-05,7.17E-05,0.0057,0.0015,,
2019-03-16,0,7.66E-05,7.17E-05,0,0,,
2019-03-17,0,7.66E-05,7.17E-05,0,0,,
2019-03-18,0.0016,7.67E-05,7.20E-05,-0.0009,0.0047,,
2019-03-19,-0.0009,7.61E-05,7.16E-05,0.0039,0.002,,
2019-03-20,-0.0002,7.61E-05,7.17E-05,-0.0038,0.0095,,
2019-03-21,0.0036,7.43E-05,7.03E-05,0.0037,-0.0025,,
2019-03-22,0.0009,7.44E-05,7.03E-05,0.0035,-0.0097,,
2019-03-23,0,7.43E-05,7.01E-05,0,0,,
2019-03-24,0,7.43E-05,7.01E-05,0,0,,
2019-03-25,-0.0192,7.25E-05,6.85E-05,0.0064,0.0003,,
2019-03-26,0.0018,7.33E-05,6.88E-05,-0.0064,0.0065,,
2019-03-27,-0.0015,7.10E-05,6.71E-05,-0.004,-0.0054,,
2019-03-28,-0.0082,6.96E-05,6.55E-05,-0.0157,-0.0045,,
2019-03-29,0.0059,7.05E-05,6.57E-05,0.0027,0.0031,,
2019-03-30,0,7.04E-05,6.56E-05,0,0,,
2019-03-31,0,7.04E-05,6.56E-05,0,0,,
2019-04-01,0.0129,7.17E-05,6.69E-05,-0.0025,0.0128,,
2019-04-02,0.0041,7.14E-05,6.66E-05,0.0009,0.0068,,
2019-04-03,0.012,7.26E-05,6.75E-05,0.0001,0.0018,,
2019-04-04,0.0015,7.22E-05,6.75E-05,-0.0004,0.001,,
2019-04-05,0.0014,7.28E-05,6.83E-05,0.0013,0.0075,,
2019-04-06,0,7.29E-05,6.83E-05,0,0,,
2019-04-07,0,7.29E-05,6.83E-05,0,0,,
2019-04-08,0.0004,7.18E-05,6.76E-05,0.005,0.0093,,
2019-04-09,0.0013,7.21E-05,6.77E-05,0.0048,-0.0039,,
2019-04-10,0.0049,7.20E-05,6.77E-05,0.004,0.0093,,
2019-04-11,0,7.18E-05,6.77E-05,-0.015,-0.0088,,
2019-04-12,0.0041,7.23E-05,6.80E-05,0.0022,0.0058,,
2019-04-13,0,7.25E-05,6.81E-05,0,0,,
2019-04-14,0,7.25E-05,6.81E-05,0,0,,
2019-04-15,0.0042,7.41E-05,6.95E-05,-0.0029,-0.0053,,
2019-04-16,0.0026,7.43E-05,6.95E-05,-0.0107,0.002,,
